timestamp_utc,episode,term,progress,dense_progress,time,distance,fitness,reward_score,episode_reward,timesteps,experiment_kind,reward_mode,source_csv
2026-04-30T12:07:18Z,25,-1,0.0,0.2569144112723214,5.004525489105944,3.5926884463551687,-1000000000.0,0.0287789732414233,-0.000609,5806,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:19Z,26,-1,0.0,0.2642822265625,5.028862103217157,3.5574907224072376,-1000000000.0,0.0288372039793415,-0.000551,6048,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:20Z,27,-1,0.0,0.2621405465262277,5.013605534584871,3.6445439065573737,-1000000000.0,0.028825462998214,-0.000562,6288,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:21Z,28,-1,0.0,0.4313278198242187,5.020408769638713,5.6608531406964175,-1000000000.0,0.0305127639614377,0.001125,6519,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:22Z,29,-1,0.0,0.3952843802315848,5.006803474036248,5.017054514377378,-1000000000.0,0.0301610483924794,0.000773,6754,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:23Z,30,-1,0.0,0.34912109375,5.007944077958775,4.460900465390296,-1000000000.0,0.0296987609137475,0.000311,6993,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:24Z,31,-1,0.0,0.2879224504743303,5.027499728841605,3.703382512190728,-1000000000.0,0.0290744529659041,-0.000313,7222,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:25Z,32,-1,0.0,0.3746087210518973,5.020841285676158,4.806613929074956,-1000000000.0,0.0299454052321018,0.000558,7453,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:26Z,33,-1,0.0,0.2850559779575893,5.029022493262783,3.7947139499883633,-1000000000.0,0.0290448099799344,-0.000343,7683,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:28Z,34,-1,0.0,0.2912466866629464,5.023373459351388,3.964893782045692,-1000000000.0,0.02911028246441,-0.000277,7919,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:29Z,35,-1,0.0,0.2909197126116071,5.012775300188106,3.975991013605381,-1000000000.0,0.0291137403254945,-0.000274,8153,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:30Z,36,-1,0.0,0.3615570068359375,5.003921814672848,4.766116366023198,-1000000000.0,0.0298256356777636,0.000438,8382,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:31Z,37,-1,0.0,0.3436170305524553,5.018919379195376,4.5150212737498805,-1000000000.0,0.0296367450656227,0.000249,8618,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:32Z,38,-1,0.0,0.3173392159598214,5.009597135160155,4.139846917329123,-1000000000.0,0.0293799327419292,-8e-06,8851,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:33Z,39,-1,0.0,0.2593721662248884,5.016959802942638,3.682012197081349,-1000000000.0,0.0287956448134405,-0.000592,9079,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:34Z,40,-1,0.0,0.4286847795758928,5.008619672819712,5.326253162973444,-1000000000.0,0.0304938605607634,0.001106,9309,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:35Z,41,-1,0.0,0.2282823835100446,5.017895630679516,3.269604484114097,-1000000000.0,0.028484204405255,-0.000904,9539,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:37Z,42,-1,0.0,0.3012357439313616,5.017266913927128,3.9875756609544624,-1000000000.0,0.0292140473711186,-0.000174,9774,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:38Z,43,-1,0.0,0.3301021030970982,5.004031834708042,4.364161284844158,-1000000000.0,0.0295110670739856,0.000123,10009,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:39Z,44,-1,0.0,0.2501678466796875,5.009967332805245,3.46945090542431,-1000000000.0,0.0287080678745826,-0.00068,10243,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:40Z,45,-1,0.0,0.3214972359793527,5.019976226246551,4.093191597727127,-1000000000.0,0.0294149288799531,2.7e-05,10478,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:41Z,46,-1,0.0,0.3580038888113839,5.000782436721908,4.654652872319275,-1000000000.0,0.0297921116982805,0.000404,10711,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:43Z,47,-1,0.0,0.390641348702567,5.0241216543855405,4.995274302724283,-1000000000.0,0.0301036251319943,0.000716,10936,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:44Z,48,-1,0.0,0.253889901297433,5.005287721593997,3.576970514433924,-1000000000.0,0.0287482461509705,-0.00064,11165,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:45Z,49,-1,0.0,0.3167942592075893,5.007927163177087,4.132231714960653,-1000000000.0,0.0293755444267977,-1.2e-05,11396,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:46Z,50,-1,0.0,0.335371834891183,5.008833444878082,4.342751115575084,-1000000000.0,0.0295607184291217,0.000173,11627,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:47Z,51,-1,0.0,0.3165435791015625,5.012036016275326,4.258566382108256,-1000000000.0,0.0293704130247034,-1.7e-05,11862,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:48Z,52,-1,0.0,0.3017153058733259,5.006660448087148,3.8857879793213215,-1000000000.0,0.0292255899889674,-0.000162,12085,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:49Z,53,-1,0.0,0.3694861275809152,5.001993130968772,4.6535893335531,-1000000000.0,0.0299061655242726,0.000518,12316,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:51Z,54,-1,0.0,0.4156657627650669,5.003916296995256,5.273447775762179,-1000000000.0,0.0303666632693706,0.000979,12539,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:52Z,55,-1,0.0,0.3659984043666295,5.029246466440459,4.654051846096991,-1000000000.0,0.0298539845292046,0.000466,12768,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:53Z,56,-1,0.0,0.3177860804966517,5.002530305053647,4.113946733734338,-1000000000.0,0.0293888915038632,1e-06,13010,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:54Z,57,-1,0.0,0.340423583984375,5.016958935630897,4.454162930720486,-1000000000.0,0.0296060629398506,0.000218,13242,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:56Z,58,-1,0.0,0.3080368041992187,5.025076783334514,4.105285173427546,-1000000000.0,0.0292770846002098,-0.000111,13481,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:57Z,59,-1,0.0,0.3578077043805803,5.009581828514034,4.671669819872477,-1000000000.0,0.0297845608096009,0.000397,13712,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:58Z,60,-1,0.0,0.2419226510184152,5.003658226492493,3.3734710140852258,-1000000000.0,0.0286296337075614,-0.000758,13942,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:07:59Z,61,-1,0.0,0.2813666207449777,5.030632779082591,3.881470567866927,-1000000000.0,0.0290068831502084,-0.000381,14177,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:00Z,62,-1,0.0,0.3026253836495535,5.010455645915708,3.946104760369053,-1000000000.0,0.0292322735712322,-0.000155,14413,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:01Z,63,-1,0.0,0.3055790492466517,5.028282922826276,4.044020575413015,-1000000000.0,0.029250479071224,-0.000137,14649,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:02Z,64,-1,0.0,0.2997916085379464,5.012417169599456,4.106537669918907,-1000000000.0,0.0292026703368909,-0.000185,14879,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:04Z,65,-1,0.0,0.3162384033203125,5.011629357859334,4.180797129491111,-1000000000.0,0.0293676291922284,-2e-05,15103,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:05Z,66,-1,0.0,0.3044019426618303,5.001502575738615,4.112726015911903,-1000000000.0,0.0292557028047852,-0.000132,15329,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:06Z,67,-1,0.0,0.3392410278320312,5.003322288176897,4.270166274232906,-1000000000.0,0.0296029185865512,0.000215,15567,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:07Z,68,-1,0.0,0.2843420846121651,5.010031742359215,3.837674005670124,-1000000000.0,0.0290497232914757,-0.000338,15791,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:08Z,69,-1,0.0,0.5040686471121653,5.019767228465328,6.210211058496498,-1000000000.0,0.0312405108332428,0.001853,16027,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:10Z,70,-1,0.0,0.3172901698521205,5.01013120605377,4.098665477940813,-1000000000.0,0.0293791083403289,-9e-06,16251,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:11Z,71,-1,0.0,0.3113828386579241,5.018347454715631,4.241070038086036,-1000000000.0,0.0293148005466893,-7.3e-05,16484,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:12Z,72,-1,0.0,0.274336678641183,5.005499776129503,3.709266783291241,-1000000000.0,0.0289525627353503,-0.000435,16722,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:13Z,73,-1,0.0,0.4322433471679687,5.017986080737568,5.496291098112124,-1000000000.0,0.0305234780379987,0.001136,16947,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:14Z,74,-1,0.0,0.3030286516462054,5.019738394302683,4.123395190719748,-1000000000.0,0.029230390262334,-0.000157,17185,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:16Z,75,-1,0.0,0.3526360648018973,5.013736865558203,4.623509099095827,-1000000000.0,0.0297302123203239,0.000342,17419,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:17Z,76,-1,0.0,0.2469580514090401,5.002051288291406,3.637301585986279,-1000000000.0,0.0286809749825035,-0.000707,17641,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:18Z,77,-1,0.0,0.3953933715820312,5.005324847616895,5.113268762332154,-1000000000.0,0.0301630650792835,0.000775,17873,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:19Z,78,-1,0.0,0.3381129673549107,5.001562649383359,4.605071943602525,-1000000000.0,0.0295927133135442,0.000205,18110,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:20Z,79,-1,0.0,0.3253882271902901,5.025458744301651,4.3753750614705496,-1000000000.0,0.0294503225249463,6.3e-05,18334,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
2026-04-30T12:08:22Z,80,-1,0.0,0.3689793178013393,5.013614035089928,4.878677258267999,-1000000000.0,0.0298936909144631,0.000506,18570,SAC,delta_lexicographic,Experiments\runs\sac_reward_sweep_20260430_132154\delta_lexicographic\20260430_140648_tm2d_sac_AI_Training__5_delta_lexicographic_gas_brake_steer\episode_metrics.csv
